time,open,high,low,close,volume
2017-02-01 01:00:00,108275.0,108900.0,107892.0,108842.0,4921.725475320001
2017-02-01 02:00:00,108842.0,108889.0,108149.0,108457.0,2459.420368580001
2017-02-01 03:00:00,108456.0,108456.0,107728.0,107728.0,1853.9389218499994
2017-02-01 04:00:00,107756.0,107951.0,107565.0,107573.0,1112.5182647100003
2017-02-01 05:00:00,107567.0,107857.0,107264.0,107510.0,1309.5824022600004
2017-02-01 06:00:00,107515.0,108350.0,107511.0,108199.0,1325.7528508200007
2017-02-01 07:00:00,108161.0,109150.0,108154.0,108838.0,3828.60905103
2017-02-01 08:00:00,108803.0,109392.0,108561.0,109351.0,2611.9882940100015
2017-02-01 09:00:00,109352.0,109880.0,109201.0,109750.0,3427.9579725199997
2017-02-01 10:00:00,109756.0,118809.0,109679.0,112174.0,11639.933834579997
2017-02-01 11:00:00,112227.0,112234.0,111216.0,111650.0,3337.8965783199997
2017-02-01 12:00:00,111672.0,112790.0,111610.0,111951.0,4003.90357137
2017-02-01 13:00:00,111913.0,112630.0,111600.0,112363.0,4242.11626413
2017-02-01 14:00:00,112370.0,112550.0,111790.0,111871.0,2020.0170432
2017-02-01 15:00:00,111904.0,112290.0,111780.0,112166.0,1892.4604098599998
2017-02-01 16:00:00,112172.0,112299.0,112065.0,112296.0,1215.7948067699997
2017-02-01 17:00:00,112280.0,112620.0,112000.0,112520.0,2306.9636893199995
2017-02-01 18:00:00,112509.0,112599.0,111680.0,111993.0,2888.43688243
2017-02-01 19:00:00,111994.0,112485.0,111189.0,111880.0,4949.975729630001
2017-02-01 20:00:00,111855.0,112095.0,111530.0,111717.0,2464.4732312799997
2017-02-01 21:00:00,111725.0,111767.0,110346.0,110978.0,4537.69775896
2017-02-01 22:00:00,110982.0,111600.0,110700.0,111118.0,3632.9309740199997
2017-02-01 23:00:00,111125.0,111310.0,110960.0,111215.0,1547.769346649999
2017-02-02 00:00:00,111220.0,112396.0,111220.0,112048.0,4344.677050450002
2017-02-02 01:00:00,112048.0,112160.0,111600.0,112050.0,1318.5242263
2017-02-02 02:00:00,112057.0,112140.0,111775.0,111923.0,1147.7693799699998
2017-02-02 03:00:00,111908.0,112126.0,111751.0,111923.0,612.7843472099997
2017-02-02 04:00:00,111998.0,112055.0,111681.0,111747.0,514.9966791599999
2017-02-02 05:00:00,111739.0,111934.0,111721.0,111810.0,421.18559201000005
2017-02-02 06:00:00,111813.0,112514.0,111813.0,112390.0,979.72458209
2017-02-02 07:00:00,112390.0,113400.0,112308.0,113081.0,2487.1770395099998
2017-02-02 08:00:00,113081.0,113081.0,112123.0,112639.0,3164.1179453799996
2017-02-02 09:00:00,112632.0,113803.0,112496.0,113396.0,4260.20884115
2017-02-02 10:00:00,113396.0,113670.0,113001.0,113572.0,4066.5202922900003
2017-02-02 11:00:00,113558.0,113595.0,113103.0,113450.0,2430.86183706
2017-02-02 12:00:00,113450.0,113498.0,112250.0,113280.0,4270.29226263
2017-02-02 13:00:00,113228.0,113291.0,112974.0,113152.0,1442.13526127
2017-02-02 14:00:00,113160.0,113269.0,113049.0,113269.0,1163.7421320600001
2017-02-02 15:00:00,113269.0,113600.0,113201.0,113411.0,2440.31597118
2017-02-02 16:00:00,113411.0,113571.0,113287.0,113457.0,1144.1604452100003
2017-02-02 17:00:00,113479.0,113530.0,113335.0,113484.0,1330.6939832500002
2017-02-02 18:00:00,113487.0,113499.0,113052.0,113270.0,1984.8206900900007
2017-02-02 19:00:00,113237.0,113350.0,113170.0,113186.0,1369.8435029899993
2017-02-02 20:00:00,113181.0,113530.0,113173.0,113288.0,1791.3452585299995
2017-02-02 21:00:00,113312.0,113480.0,113312.0,113479.0,1066.6380871600002
2017-02-02 22:00:00,113476.0,113550.0,113293.0,113548.0,1821.4497850100001
2017-02-02 23:00:00,113547.0,113650.0,113400.0,113448.0,2135.09799725
2017-02-03 00:00:00,113488.0,113628.0,113428.0,113610.0,1357.7878663600002
2017-02-03 01:00:00,113582.0,115280.0,113555.0,115103.0,4639.323471629999
2017-02-03 02:00:00,115103.0,115160.0,113800.0,114399.0,4307.55859098
2017-02-03 03:00:00,114399.0,114850.0,114277.0,114649.0,1333.8906810699996
2017-02-03 04:00:00,114658.0,114824.0,114553.0,114678.0,429.3161562000002
2017-02-03 05:00:00,114705.0,115888.0,114705.0,115450.0,1669.55956007
2017-02-03 06:00:00,115450.0,116000.0,115418.0,115975.0,1856.0230966899996
2017-02-03 07:00:00,115975.0,116151.0,115650.0,115929.0,2140.34362684
2017-02-03 08:00:00,115929.0,116716.0,115761.0,116709.0,2213.7300334999995
2017-02-03 09:00:00,116709.0,117200.0,116067.0,116760.0,3586.4374014999994
2017-02-03 10:00:00,116760.0,118000.0,116757.0,117800.0,5753.521048510001
2017-02-03 11:00:00,117800.0,117960.0,117252.0,117601.0,3042.3850311500005
2017-02-03 12:00:00,117608.0,117980.0,117030.0,117980.0,2769.41548405
2017-02-03 13:00:00,117980.0,118732.0,117952.0,118717.0,3991.9176231700003
2017-02-03 14:00:00,118717.0,119489.0,118569.0,119043.0,4583.505680479999
2017-02-03 15:00:00,119050.0,119750.0,112590.0,115851.0,12335.381651519998
2017-02-03 16:00:00,115851.0,118000.0,115748.0,117780.0,7692.863599500002
2017-02-03 17:00:00,117797.0,118132.0,116500.0,116807.0,5930.641137660001
2017-02-03 18:00:00,116774.0,117799.0,116435.0,117755.0,4350.67434715
2017-02-03 19:00:00,117727.0,117799.0,116200.0,116371.0,4369.5750409699995
2017-02-03 20:00:00,116371.0,116800.0,115581.0,115840.0,4211.520277680001
2017-02-03 21:00:00,115842.0,116089.0,114286.0,115651.0,6452.42436194
2017-02-03 22:00:00,115651.0,117084.0,115463.0,116000.0,8091.516629649999
2017-02-03 23:00:00,116000.0,116870.0,115790.0,116737.0,3577.55196165
2017-02-04 00:00:00,116813.0,117169.0,116438.0,116727.0,3099.39364232
2017-02-04 01:00:00,116728.0,117104.0,116717.0,116940.0,1542.8810171399998
2017-02-04 02:00:00,116906.0,117150.0,116750.0,116980.0,775.2403975200002
2017-02-04 03:00:00,117059.0,117150.0,116931.0,117048.0,686.8705720699999
2017-02-04 04:00:00,116981.0,117051.0,116755.0,116892.0,469.7956765600001
2017-02-04 05:00:00,116890.0,116902.0,116199.0,116307.0,1011.0109358799997
2017-02-04 06:00:00,116268.0,116767.0,116130.0,116485.0,1027.39333785
2017-02-04 07:00:00,116487.0,116751.0,116254.0,116635.0,1178.16356577
2017-02-04 08:00:00,116623.0,117880.0,116520.0,117734.0,1545.36935949
2017-02-04 09:00:00,117735.0,117839.0,117111.0,117628.0,2642.4137794400012
2017-02-04 10:00:00,117600.0,117630.0,116864.0,117084.0,2219.07429738
2017-02-04 11:00:00,117082.0,117189.0,116100.0,116290.0,4213.063701649999
2017-02-04 12:00:00,116289.0,116399.0,115293.0,116396.0,4870.572219859999
2017-02-04 13:00:00,116322.0,116740.0,116000.0,116197.0,2989.6667316
2017-02-04 14:00:00,116194.0,116389.0,115363.0,115374.0,2860.9228496100004
2017-02-04 15:00:00,115374.0,116289.0,114938.0,116080.0,3877.8418467100005
2017-02-04 16:00:00,116070.0,116990.0,116003.0,116476.0,3174.0459756100017
2017-02-04 17:00:00,116529.0,116840.0,115738.0,116123.0,3295.500306029999
2017-02-04 18:00:00,116067.0,116570.0,115600.0,116175.0,3884.4581686600013
2017-02-04 19:00:00,116176.0,116519.0,115959.0,116351.0,2642.1594724
2017-02-04 20:00:00,116393.0,116430.0,116082.0,116288.0,1549.3261138999997
2017-02-04 21:00:00,116288.0,116640.0,116222.0,116573.0,2108.75837525
2017-02-04 22:00:00,116550.0,116869.0,116503.0,116611.0,2556.0208401100003
2017-02-04 23:00:00,116616.0,116700.0,116222.0,116589.0,1864.7666046900001
2017-02-05 00:00:00,116589.0,116699.0,116414.0,116505.0,878.3098305999997
2017-02-05 01:00:00,116524.0,116950.0,116400.0,116828.0,2728.885105369999
2017-02-05 02:00:00,116885.0,117500.0,116690.0,117476.0,5188.28352712
2017-02-05 03:00:00,117476.0,117798.0,117200.0,117379.0,2620.9631840499997
2017-02-05 04:00:00,117379.0,117612.0,117016.0,117553.0,1290.7073130400001
2017-02-05 05:00:00,117546.0,117741.0,117160.0,117345.0,1314.06143139
2017-02-05 06:00:00,117342.0,117480.0,116948.0,117151.0,1617.5001204799994
2017-02-05 07:00:00,117160.0,117599.0,117118.0,117453.0,1250.1714873100004
2017-02-05 08:00:00,117453.0,117650.0,117440.0,117538.0,982.8791774100002
2017-02-05 09:00:00,117566.0,117800.0,117130.0,117328.0,1914.3548471899996
2017-02-05 10:00:00,117332.0,117510.0,117200.0,117305.0,1227.2534499300004
2017-02-05 11:00:00,117305.0,117387.0,117001.0,117328.0,1529.1478628399993
2017-02-05 12:00:00,117331.0,117600.0,117315.0,117342.0,1419.1658791300001
2017-02-05 13:00:00,117342.0,117529.0,117255.0,117460.0,1137.3105276899998
2017-02-05 14:00:00,117468.0,117644.0,117352.0,117562.0,1187.58024544
2017-02-05 15:00:00,117556.0,117661.0,117464.0,117515.0,1397.2741085600005
2017-02-05 16:00:00,117515.0,117560.0,117450.0,117455.0,788.50248765
2017-02-05 17:00:00,117480.0,117529.0,117330.0,117446.0,1045.74508623
2017-02-05 18:00:00,117450.0,117480.0,117300.0,117318.0,1075.29555107
2017-02-05 19:00:00,117318.0,117444.0,117260.0,117260.0,1515.0873608200004
2017-02-05 20:00:00,117252.0,117382.0,117120.0,117354.0,1022.8589095800005
2017-02-05 21:00:00,117355.0,117369.0,117104.0,117104.0,974.8249318399997
2017-02-05 22:00:00,117130.0,117180.0,116060.0,117100.0,5299.296058859998
2017-02-05 23:00:00,117139.0,117158.0,116546.0,116620.0,1793.4612864899998
2017-02-06 00:00:00,116600.0,116680.0,116128.0,116396.0,2217.46803087
2017-02-06 01:00:00,116396.0,116600.0,116300.0,116358.0,1546.9829438800002
2017-02-06 02:00:00,116318.0,116545.0,115779.0,116336.0,2193.7320849899997
2017-02-06 03:00:00,116365.0,116540.0,115948.0,116235.0,1329.6214773999998
2017-02-06 04:00:00,116249.0,116570.0,116118.0,116486.0,513.6380391800001
2017-02-06 05:00:00,116490.0,117019.0,116400.0,116637.0,1437.3686268599995
2017-02-06 06:00:00,116515.0,116764.0,116400.0,116735.0,1276.1543523000003
2017-02-06 07:00:00,116759.0,117338.0,116715.0,117304.0,1613.99506146
2017-02-06 08:00:00,117298.0,117580.0,116810.0,116986.0,1618.8084053399998
2017-02-06 09:00:00,116986.0,117537.0,116965.0,117504.0,1546.8669860099997
2017-02-06 10:00:00,117533.0,117534.0,117100.0,117176.0,2497.1865227600006
2017-02-06 11:00:00,117176.0,117337.0,116619.0,116929.0,3240.33094019
2017-02-06 12:00:00,116923.0,117424.0,116899.0,117231.0,3029.466934270001
2017-02-06 13:00:00,117232.0,117398.0,117020.0,117249.0,1995.4087244499997
2017-02-06 14:00:00,117250.0,117466.0,117159.0,117367.0,1435.8821591499996
2017-02-06 15:00:00,117378.0,117680.0,117350.0,117635.0,1828.12887754
2017-02-06 16:00:00,117680.0,117797.0,117322.0,117400.0,1821.3999876200005
2017-02-06 17:00:00,117400.0,117465.0,117222.0,117333.0,919.9996572399998
2017-02-06 18:00:00,117324.0,117550.0,117156.0,117320.0,1544.54936063
2017-02-06 19:00:00,117337.0,117430.0,117166.0,117300.0,1468.5867029400006
2017-02-06 20:00:00,117293.0,117388.0,117020.0,117123.0,1779.4534988499997
2017-02-06 21:00:00,117123.0,117400.0,117104.0,117320.0,2050.58742254
2017-02-06 22:00:00,117272.0,117349.0,117202.0,117280.0,1561.0823560600006
2017-02-06 23:00:00,117282.0,117423.0,117261.0,117387.0,1095.5292113
2017-02-07 00:00:00,117383.0,117390.0,117280.0,117352.0,1259.4800738099996
2017-02-07 01:00:00,117353.0,117399.0,117202.0,117269.0,1439.49098804
2017-02-07 02:00:00,117275.0,117450.0,117207.0,117332.0,1249.3896482100001
2017-02-07 03:00:00,117319.0,117503.0,117209.0,117302.0,672.8705345099999
2017-02-07 04:00:00,117302.0,117350.0,117209.0,117318.0,361.45951087
2017-02-07 05:00:00,117349.0,117357.0,117202.0,117326.0,499.28652231000007
2017-02-07 06:00:00,117297.0,117326.0,117150.0,117198.0,783.8832691199998
2017-02-07 07:00:00,117193.0,117440.0,117158.0,117346.0,866.69314639
2017-02-07 08:00:00,117343.0,117355.0,117270.0,117300.0,553.8698664899999
2017-02-07 09:00:00,117300.0,117317.0,117178.0,117304.0,873.77366241
2017-02-07 10:00:00,117280.0,117539.0,117231.0,117471.0,1697.1986548400002
2017-02-07 11:00:00,117467.0,117530.0,117353.0,117481.0,860.6817728400001
2017-02-07 12:00:00,117475.0,117585.0,117434.0,117564.0,805.9116925199999
2017-02-07 13:00:00,117533.0,118028.0,117434.0,117970.0,3036.36659517
2017-02-07 14:00:00,117970.0,118693.0,117778.0,118342.0,6007.904608270001
2017-02-07 15:00:00,118320.0,118630.0,118290.0,118511.0,3977.058162420001
2017-02-07 16:00:00,118530.0,119500.0,118486.0,119076.0,6495.415299650001
2017-02-07 17:00:00,119112.0,119190.0,118460.0,118786.0,3326.4489532599996
2017-02-07 18:00:00,118786.0,118977.0,118541.0,118710.0,1706.7682154299996
2017-02-07 19:00:00,118683.0,118999.0,118658.0,118915.0,1856.8288779799998
2017-02-07 20:00:00,118916.0,119417.0,118795.0,119185.0,3380.3938530499995
2017-02-07 21:00:00,119185.0,119373.0,119051.0,119182.0,2582.0318765300003
2017-02-07 22:00:00,119181.0,119856.0,119161.0,119581.0,5052.773849969999
2017-02-07 23:00:00,119603.0,119643.0,119450.0,119530.0,1598.0674120900005
2017-02-08 00:00:00,119507.0,119566.0,118802.0,119177.0,3814.6135703000014
2017-02-08 01:00:00,119180.0,119550.0,118999.0,119350.0,2996.2587409700004
2017-02-08 02:00:00,119350.0,119439.0,119200.0,119395.0,838.52028368
2017-02-08 03:00:00,119375.0,119440.0,119295.0,119371.0,261.72850228000004
2017-02-08 04:00:00,119336.0,119400.0,119192.0,119298.0,464.0384554499999
2017-02-08 05:00:00,119286.0,119450.0,119266.0,119450.0,553.23557743
2017-02-08 06:00:00,119450.0,119516.0,119429.0,119487.0,583.7277784699999
2017-02-08 07:00:00,119487.0,119742.0,119430.0,119655.0,1233.0878767
2017-02-08 08:00:00,119655.0,120480.0,119646.0,120480.0,2964.36320895
2017-02-08 09:00:00,120478.0,121700.0,120200.0,121450.0,5528.639896989999
2017-02-08 10:00:00,121450.0,122980.0,121232.0,122000.0,7796.306596299999
2017-02-08 11:00:00,121999.0,122518.0,121220.0,121271.0,5154.117384550001
2017-02-08 12:00:00,121850.0,122458.0,121229.0,121889.0,4193.684726100001
2017-02-08 13:00:00,121900.0,122651.0,121850.0,122160.0,3370.3883868000003
2017-02-08 14:00:00,122160.0,122542.0,122054.0,122469.0,2716.34713252
2017-02-08 15:00:00,122457.0,123250.0,122401.0,123174.0,4899.141654419999
2017-02-08 16:00:00,123174.0,123483.0,122460.0,122492.0,6178.897213339998
2017-02-08 17:00:00,122470.0,122500.0,116200.0,119629.0,16482.617747649998
2017-02-08 18:00:00,119629.0,120395.0,118483.0,119184.0,6076.987100740001
2017-02-08 19:00:00,119180.0,122000.0,119149.0,121198.0,5957.99289952
2017-02-08 20:00:00,121198.0,121786.0,119997.0,120686.0,5968.868857480001
2017-02-08 21:00:00,120686.0,121178.0,119780.0,120750.0,5187.970072319999
2017-02-08 22:00:00,120700.0,121026.0,120425.0,120651.0,3487.34257401
2017-02-08 23:00:00,120650.0,120777.0,120150.0,120446.0,3438.8235150599985
2017-02-09 00:00:00,120446.0,121286.0,120401.0,121073.0,3894.0569410700004
2017-02-09 01:00:00,121050.0,121576.0,120833.0,121050.0,2393.5352826300004
2017-02-09 02:00:00,121073.0,121552.0,120997.0,121550.0,1260.6057212200003
2017-02-09 03:00:00,121551.0,122011.0,121550.0,121870.0,1903.4245301700003
2017-02-09 04:00:00,121870.0,122194.0,121648.0,121942.0,594.8026505700001
2017-02-09 05:00:00,121942.0,122154.0,121769.0,121812.0,1009.9325267100003
2017-02-09 06:00:00,121816.0,122300.0,121800.0,122200.0,1015.7535121800001
2017-02-09 07:00:00,122200.0,122461.0,121960.0,122364.0,2032.0000846599999
2017-02-09 08:00:00,122367.0,122554.0,122195.0,122464.0,1544.99868794
2017-02-09 09:00:00,122464.0,122560.0,121950.0,122554.0,2788.4075821099996
2017-02-09 10:00:00,122550.0,122728.0,121689.0,122209.0,3722.3826724700007
2017-02-09 11:00:00,122199.0,122519.0,121861.0,122499.0,1820.6980446199998
2017-02-09 12:00:00,122500.0,122780.0,122426.0,122552.0,2929.238055679999
2017-02-09 13:00:00,122600.0,123475.0,122594.0,123131.0,4188.58125652
2017-02-09 14:00:00,123117.0,123308.0,122900.0,122933.0,1818.9651173999994
2017-02-09 15:00:00,122933.0,123146.0,122103.0,122571.0,5078.16027298
2017-02-09 16:00:00,122572.0,122831.0,121701.0,122383.0,3317.9345524499995
2017-02-09 17:00:00,122382.0,122950.0,122240.0,122737.0,3125.472610680001
2017-02-09 18:00:00,122721.0,122807.0,122300.0,122505.0,1520.4618253000003
2017-02-09 19:00:00,122538.0,122887.0,122500.0,122600.0,1934.9099041600002
2017-02-09 20:00:00,122600.0,122900.0,122550.0,122800.0,2927.770477699999
2017-02-09 21:00:00,122800.0,122924.0,121750.0,122000.0,3279.840876330001
2017-02-09 22:00:00,122000.0,122155.0,102999.0,113011.0,21386.08495956
2017-02-09 23:00:00,112869.0,118000.0,103000.0,112100.0,21540.29956600999
2017-02-10 00:00:00,112600.0,113200.0,106034.0,111401.0,12558.396211030002
2017-02-10 01:00:00,111401.0,114000.0,111150.0,113700.0,3057.3433228100007
2017-02-10 02:00:00,113741.0,113890.0,110099.0,111351.0,3640.4638164300004
2017-02-10 03:00:00,111351.0,112212.0,110000.0,110007.0,2173.1513082799997
2017-02-10 04:00:00,110007.0,110168.0,107050.0,108243.0,2452.11428575
2017-02-10 05:00:00,108230.0,110514.0,108050.0,110337.0,1942.8170486999998
2017-02-10 06:00:00,110329.0,110929.0,109583.0,110351.0,1776.5857360500002
2017-02-10 07:00:00,110351.0,112899.0,110318.0,112750.0,2029.1704758800004
2017-02-10 08:00:00,112750.0,115493.0,112617.0,114689.0,2937.49476704
2017-02-10 09:00:00,114689.0,115700.0,113390.0,114890.0,4147.773095910001
2017-02-10 10:00:00,114890.0,115108.0,112481.0,112599.0,3441.1998819499986
2017-02-10 11:00:00,112600.0,112600.0,110300.0,111586.0,4762.990488369999
2017-02-10 12:00:00,111586.0,112937.0,111511.0,112707.0,3062.5120560399996
2017-02-10 13:00:00,112766.0,113993.0,112565.0,113048.0,2678.9299709199995
2017-02-10 14:00:00,113048.0,113847.0,112690.0,113002.0,2474.6105814800007
2017-02-10 15:00:00,113014.0,113134.0,110860.0,111960.0,4987.469680219999
2017-02-10 16:00:00,111888.0,112753.0,111661.0,112208.0,2192.5417142599995
2017-02-10 17:00:00,112208.0,112297.0,108350.0,110910.0,6765.5529101300035
2017-02-10 18:00:00,110919.0,111838.0,109565.0,110900.0,2914.0295670399996
2017-02-10 19:00:00,110900.0,111320.0,110275.0,110767.0,3220.638173940001
2017-02-10 20:00:00,110749.0,111944.0,110500.0,111850.0,4029.29037723
2017-02-10 21:00:00,111850.0,112090.0,110526.0,110598.0,2716.38657798
2017-02-10 22:00:00,110629.0,111486.0,110105.0,111325.0,4085.7973901100013
2017-02-10 23:00:00,111350.0,111450.0,110500.0,110930.0,2141.9411816600004
2017-02-11 00:00:00,110900.0,111700.0,110613.0,111305.0,2759.3311643499997
2017-02-11 01:00:00,111358.0,111899.0,110840.0,111340.0,1505.6004716099999
2017-02-11 02:00:00,111335.0,112205.0,111200.0,111980.0,1074.5810089699999
2017-02-11 03:00:00,111979.0,112843.0,111382.0,112790.0,996.5879557899999
2017-02-11 04:00:00,112790.0,113123.0,112403.0,112651.0,545.2417340700001
2017-02-11 05:00:00,112651.0,113999.0,112651.0,113700.0,958.3649477400002
2017-02-11 06:00:00,113647.0,115038.0,113253.0,114060.0,1826.455567609999
2017-02-11 07:00:00,114000.0,114111.0,113500.0,113899.0,1321.2163433699998
2017-02-11 08:00:00,113899.0,114046.0,113090.0,113528.0,1543.6103004099998
2017-02-11 09:00:00,113528.0,113780.0,112494.0,113266.0,2422.1354223900007
2017-02-11 10:00:00,113219.0,113710.0,112389.0,112724.0,1838.9638591900011
2017-02-11 11:00:00,112600.0,113216.0,112051.0,113140.0,2794.6616318799984
2017-02-11 12:00:00,113138.0,113600.0,112671.0,113521.0,1544.4453212800001
2017-02-11 13:00:00,113530.0,114499.0,113150.0,113987.0,2186.8599026599995
2017-02-11 14:00:00,113987.0,114510.0,113690.0,114375.0,1916.3559916600002
2017-02-11 15:00:00,114371.0,114401.0,114001.0,114310.0,2711.3609812500003
2017-02-11 16:00:00,114310.0,114367.0,113973.0,114243.0,1693.1221433800006
2017-02-11 17:00:00,114205.0,114880.0,114037.0,114655.0,1917.9988292099997
2017-02-11 18:00:00,114653.0,115000.0,114522.0,114998.0,1646.90311575
2017-02-11 19:00:00,114998.0,115050.0,114612.0,114760.0,1433.9253003600006
2017-02-11 20:00:00,114798.0,114834.0,114150.0,114300.0,2202.75799096
2017-02-11 21:00:00,114350.0,114800.0,113800.0,114640.0,2954.910759810001
2017-02-11 22:00:00,114640.0,115080.0,114100.0,115008.0,2150.27780641
2017-02-11 23:00:00,115008.0,115180.0,114561.0,114850.0,2189.76035212
2017-02-12 00:00:00,114881.0,114938.0,114528.0,114709.0,920.3905912800002
2017-02-12 01:00:00,114709.0,114950.0,114567.0,114734.0,963.1861398900003
2017-02-12 02:00:00,114745.0,114907.0,114734.0,114897.0,872.1200611200002
2017-02-12 03:00:00,114894.0,115174.0,114760.0,114991.0,862.1822409199999
2017-02-12 04:00:00,115033.0,115156.0,114901.0,115046.0,320.47984729
2017-02-12 05:00:00,115033.0,115200.0,114777.0,114896.0,531.9468985199999
2017-02-12 06:00:00,114896.0,115099.0,114738.0,114815.0,554.4879981800001
2017-02-12 07:00:00,114821.0,114960.0,114577.0,114912.0,863.7618133099999
2017-02-12 08:00:00,114912.0,115015.0,114500.0,114545.0,663.0595193400001
2017-02-12 09:00:00,114577.0,114800.0,114368.0,114488.0,1148.9785089999998
2017-02-12 10:00:00,114459.0,114851.0,114459.0,114746.0,950.72312132
2017-02-12 11:00:00,114769.0,114797.0,114485.0,114550.0,1078.9355984499998
2017-02-12 12:00:00,114550.0,114650.0,114400.0,114550.0,1104.4079059099997
2017-02-12 13:00:00,114560.0,114602.0,114200.0,114356.0,1285.5860710999998
2017-02-12 14:00:00,114311.0,114410.0,114023.0,114182.0,1679.4206796199994
2017-02-12 15:00:00,114149.0,114339.0,114050.0,114229.0,2172.0386413399997
2017-02-12 16:00:00,114228.0,114383.0,114129.0,114308.0,704.9191259700001
2017-02-12 17:00:00,114304.0,114599.0,114250.0,114440.0,738.26215349
2017-02-12 18:00:00,114440.0,114578.0,114251.0,114462.0,1381.07874125
2017-02-12 19:00:00,114455.0,114594.0,114176.0,114349.0,1013.30318218
2017-02-12 20:00:00,114350.0,114400.0,114071.0,114263.0,981.1484948599999
2017-02-12 21:00:00,114278.0,114576.0,114030.0,114228.0,1619.1915818599998
2017-02-12 22:00:00,114229.0,114342.0,114015.0,114161.0,1798.5264550800005
2017-02-12 23:00:00,114161.0,114208.0,114021.0,114052.0,1420.3400513300005
2017-02-13 00:00:00,114052.0,114228.0,113960.0,114119.0,911.49041757
2017-02-13 01:00:00,114140.0,114275.0,114002.0,114147.0,840.3282134899999
2017-02-13 02:00:00,114145.0,114239.0,114057.0,114151.0,358.60177012999986
2017-02-13 03:00:00,114151.0,114242.0,114080.0,114194.0,406.99097042999995
2017-02-13 04:00:00,114169.0,114300.0,114105.0,114220.0,480.22745537
2017-02-13 05:00:00,114220.0,114360.0,114110.0,114280.0,611.7755311
2017-02-13 06:00:00,114280.0,114381.0,114175.0,114360.0,470.17744776
2017-02-13 07:00:00,114359.0,114631.0,114350.0,114401.0,1182.7819656100007
2017-02-13 08:00:00,114452.0,114456.0,114270.0,114378.0,445.14399889999993
2017-02-13 09:00:00,114368.0,114750.0,114341.0,114745.0,1101.31963337
2017-02-13 10:00:00,114673.0,114748.0,114434.0,114641.0,1305.3254145600001
2017-02-13 11:00:00,114622.0,114976.0,114580.0,114906.0,1692.3972697899999
2017-02-13 12:00:00,114967.0,115290.0,114750.0,115211.0,3074.8691606300004
2017-02-13 13:00:00,115211.0,115916.0,115010.0,115870.0,3340.953096780001
2017-02-13 14:00:00,115860.0,116490.0,115656.0,116223.0,3160.498174290001
2017-02-13 15:00:00,116180.0,117169.0,116110.0,116486.0,5817.027442680001
2017-02-13 16:00:00,116486.0,117143.0,116241.0,116999.0,2651.2384995500006
2017-02-13 17:00:00,116952.0,116988.0,112566.0,114800.0,10975.08779864
2017-02-13 18:00:00,114119.0,116101.0,114010.0,114645.0,5325.087979049999
2017-02-13 19:00:00,114603.0,115100.0,114304.0,114835.0,2393.001721750001
2017-02-13 20:00:00,114835.0,115629.0,114600.0,115386.0,3239.3351229600007
2017-02-13 21:00:00,115368.0,115450.0,115209.0,115287.0,1592.4159238700001
2017-02-13 22:00:00,115284.0,115500.0,115130.0,115410.0,2167.62145518
2017-02-13 23:00:00,115409.0,115499.0,114690.0,115155.0,3481.9513816500003
2017-02-14 00:00:00,115160.0,115311.0,115021.0,115227.0,785.9814118499999
2017-02-14 01:00:00,115228.0,115425.0,115220.0,115259.0,564.9946307
2017-02-14 02:00:00,115246.0,115338.0,115111.0,115275.0,430.2989791299999
2017-02-14 03:00:00,115253.0,115450.0,115252.0,115380.0,233.86702886999998
2017-02-14 04:00:00,115380.0,115500.0,115309.0,115410.0,318.40479083
2017-02-14 05:00:00,115460.0,126170.0,106400.0,115251.0,10837.528622569998
2017-02-14 06:00:00,115251.0,116024.0,115143.0,115765.0,1441.59763561
2017-02-14 07:00:00,115799.0,115877.0,115269.0,115608.0,1012.4573485199998
2017-02-14 08:00:00,115531.0,115657.0,115300.0,115339.0,1243.8688575099998
2017-02-14 09:00:00,115333.0,115490.0,115000.0,115390.0,1286.5183066900001
2017-02-14 10:00:00,115390.0,115500.0,115301.0,115440.0,935.94951099
2017-02-14 11:00:00,115439.0,115680.0,115360.0,115609.0,2161.3818928100004
2017-02-14 12:00:00,115609.0,115713.0,115380.0,115650.0,2561.47328208
2017-02-14 13:00:00,115651.0,115834.0,115348.0,115550.0,1666.7628222199999
2017-02-14 14:00:00,115533.0,117000.0,114548.0,116609.0,4417.948855239999
2017-02-14 15:00:00,116609.0,116923.0,115818.0,116460.0,3020.1794093200015
2017-02-14 16:00:00,116460.0,116480.0,115930.0,116323.0,1223.1686266400002
2017-02-14 17:00:00,116376.0,117503.0,116327.0,117145.0,5392.33570184
2017-02-14 18:00:00,117140.0,117360.0,116750.0,117082.0,1800.6782693499993
2017-02-14 19:00:00,117082.0,117100.0,116740.0,116840.0,1918.1864291699999
2017-02-14 20:00:00,116870.0,117071.0,115540.0,115540.0,4054.998717649999
2017-02-14 21:00:00,115570.0,116749.0,115562.0,116380.0,4357.2334564600005
2017-02-14 22:00:00,116410.0,116960.0,116378.0,116805.0,2219.45758262
2017-02-14 23:00:00,116829.0,116948.0,116728.0,116881.0,1058.51277171
2017-02-15 00:00:00,116835.0,117291.0,116781.0,117027.0,1872.13217941
2017-02-15 01:00:00,117019.0,117100.0,116883.0,117036.0,1064.23718434
2017-02-15 02:00:00,117000.0,117096.0,116730.0,116793.0,551.4030101999998
2017-02-15 03:00:00,116790.0,116981.0,116650.0,116770.0,335.48968483
2017-02-15 04:00:00,116759.0,117053.0,116702.0,117036.0,258.6037451600001
